feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
1.6731222370174414,-8.445307260700304,9.48789615332333,9.724214889592059,3.9632342803949037,0.7219273268824082,-3.8094476742734447,6.275900394138972,3.694623451077586,-6.747661213102174,8.21854368987685,6.450744858463381,8.99599826583848,4.5143901677672,2.268303918715798,-1.6351392741876225,-1
8.654569667080267,7.321277790008168,-9.095626597876212,-9.47266051005496,-2.4707326624390085,6.211066615636657,9.74552258629889,-6.991662177929436,1.8826143070427026,-2.3821828673795693,9.398287956292066,6.842378462714173,6.766574094222758,-0.6261368041005948,-1.703609953246696,-4.531858561385875,176
-8.872490066981458,7.294447525101063,6.258020182601552,9.994353465722611,9.93273674147811,1.108634112052549,5.37974830361021,8.89531459764856,6.992947813548231,-5.053037965136047,-0.9891172937981292,-7.4168116969701,9.081020545174447,2.123492689017601,-5.427143889930745,3.434013688117135,66
2.3625648091579166,-2.8367456393431905,-7.72884815600742,3.4314639118559924,0.40615401807586693,5.446367834712786,0.40327002223986774,7.043630006370801,1.0381367754897113,1.2187594307077259,7.533072053166901,-1.9303426757520583,-7.319695430987185,-9.42434647373322,5.1027451134723805,2.406191027069294,-24
4.081595361984471,-5.740716769821786,-7.272570488264605,-9.709106686642361,-2.9882488238680605,1.7983537370926612,-2.155119098005354,-1.2505015595254179,8.083173889874967,-3.0348906595339926,0.2797897831962164,5.673060254822861,-2.069144353574597,2.4417340045574694,7.247274174934905,8.990412473152844,137
-7.058530381419241,8.531752503229889,-0.15767413840923616,-4.8351122340208335,-0.8172848752347743,9.600651505709543,-0.14763812014260758,-3.424967794249836,2.6680170863345154,-5.197087624436138,-8.482733437826722,-7.4224055617870155,-7.439083220844552,-6.9619461297541125,-7.223456547011797,2.817494896064293,148
-6.3623983120171035,-3.086654333522736,7.935768198120236,-0.5207671947425538,3.3511547704205427,-6.553602575967403,-6.1542196238265845,-9.182627674670423,-6.621298738556709,-4.4281932193608275,-6.459790314465064,-8.225949324858888,-7.587282577987984,-0.7844246393454846,-5.87332563188415,-2.714602779038491,16
0.06834541709713804,3.807896572587307,-9.213757203178021,5.988207978180853,2.5580077898181557,-8.364819361022562,7.471572482135546,8.417448010636264,-8.778440802902725,-4.4624470370559255,6.124025595861227,4.965193807673167,-6.3095796128724535,-5.813013533265794,-2.5905579441723603,-0.30954029617957346,83
2.365095430605919,-2.621727208604552,-0.7493056773370412,4.94941876267513,-9.266335942188043,-4.951261113119585,4.266991717691049,7.9041367537439875,0.23354884231332207,0.6422697053063136,-7.856559773204479,-1.0517526635309071,0.6523453291004628,-5.150589927305407,-4.615135381012381,-2.454316737907547,34
-9.598576044445473,-3.5584166883364343,-5.7710398600691075,-3.4500529564417075,-7.604757363614976,7.810545614797899,1.8718490710809732,3.582046382889793,5.783424772146766,-0.031156021418855318,-8.261594238251526,0.742130836370956,1.736822360417582,4.908789483686601,-1.3668090754064117,-7.448393944088725,106
-4.324481884025511,-2.738354072027298,2.9183448266320244,1.4155660933782386,-2.878065482043075,9.730304975859593,2.1154963871377426,-5.25546416528011,-7.964350547591925,-6.94281721631336,-5.080845432309838,-6.786372534808887,-6.268659518973885,-4.298096626123058,-6.5325280941049035,7.9353084925285025,7
-8.395325086767155,0.4902277914050934,-1.7920634602067693,9.647572338172129,-7.759221956638953,-2.042888019085167,9.389408665507379,7.310142517879605,6.3414414189856,-4.841943459101204,-6.582248252198683,3.3728643984886197,8.587519782551716,1.135257860278596,1.432253789397997,-4.4004181267943165,-39
5.389858663838737,-6.259125028849533,-3.526415271915127,-1.491271227671664,0.15220757368910043,-5.151805351698395,-7.703263505215929,2.212400848832651,-4.227388935194885,1.6247644284522451,-6.912745694515953,-0.3771979629036508,0.6517886510317172,-8.963529263551461,-3.267914436121588,-7.311706461220515,-5
-8.732500590544646,9.799204647798906,-3.5529231005055406,6.197488917092699,-4.907186904724723,3.630054444478585,5.204557197793731,1.9127748121568864,-0.5684762289968326,-1.7631817170546285,-3.0226346691400945,8.590582884956518,6.612388155754584,9.300538213330253,-7.514055530289106,4.617349504072886,110
8.766809136420758,-6.3753386766867965,-8.67007465266445,4.822412985801181,1.489462263598238,6.836575535165441,-7.20455246747421,5.905346237197804,-5.967453599045109,-6.72688114268591,-6.714684041380141,6.291494404627642,3.303944413924002,0.4613084953823865,-2.8233903175299506,7.5440108162621655,84
-2.1510978515472923,6.331988789431541,-1.217301828595632,-2.4611114115018484,-0.7464042866078717,-3.972442516717159,4.952187603525022,0.05440780184958349,-5.355746097063654,7.991491465491368,-2.3221755725357713,0.8710572222797719,8.12944221929094,2.484759918279842,-7.662039185832718,8.796642472269504,121
2.5541610614283563,-3.3018877068582775,-7.214558546732254,5.880503785405919,2.4014551185702704,0.6692218395264309,7.877851661019154,5.771944224490614,-6.9665024053449764,-3.765558644089035,-5.030217203710685,4.878925851453539,-9.329351305284412,1.39779369742633,5.249173714813811,7.535312735234989,26
-3.158365025681851,6.425146093440258,-7.7873652608958555,6.929045834690363,-7.450226753360352,-2.0542541887926546,5.9459073155910716,-7.001651453024524,-5.414972095347171,4.445051367861325,4.400730730921488,2.8229526577059456,3.8789688893420013,0.8544888669519235,-4.964018821860945,-3.086080129921611,24
-6.368045663971486,8.169011226672566,1.6678358953224084,-1.9829716647272022,-0.7598839271173468,8.945666792236306,-6.932971937678396,1.7245966403359443,0.11777357768932006,2.229084708692957,-9.63779632358319,7.442478178883029,8.642365649672247,1.3026636717841793,3.9330164775378442,8.449987623545915,180
4.144772686267972,-6.949219141714773,1.5257672033362635,2.1343009276571188,-1.5173865739522796,4.728884712494457,8.687340295380295,8.511370258135528,-0.9832125719173579,-7.735239083184895,9.696823979246691,6.777961728918683,-7.506746375934663,8.416837652347446,7.3979272412425665,0.3767611425214419,6
1.8255087148985858,-2.019945922597395,-8.904767223559373,-3.296055167081981,6.057068971960227,-9.907359539907944,-3.3300165661771164,-2.0366261281811333,0.7479120587584571,8.397112328255211,-3.073080112680775,-3.0609359620754457,4.750024962194967,-0.9556411822038573,-5.507903541200361,-0.9512096773461316,97
-7.182859592404003,-6.472260269875534,-0.03264454521040605,-1.6214910099090414,8.296918021362,-2.7521220176673378,1.6117670055608695,2.6452857583906066,-9.738110868233328,3.270747440334212,-6.439280662604972,9.221406349389103,-7.026745444937741,-1.7075175254595258,-8.293006638427123,9.937485036918947,92
0.04390020662485128,1.9077003464008762,-8.65847045223145,4.999209407983557,-5.801888138088285,7.961085788814273,-5.897207190359857,-6.186245586726669,-9.269006643038102,-0.5586610978000159,1.2968226652523285,-8.685827211432953,5.510552333900211,-0.9342233050394473,0.4878053865516012,-1.1847450612354375,-30
-1.98473878249348,1.1928066261643586,-6.89519508138575,-6.3614373900945775,7.235712420270346,8.922309242672654,-2.533813674404941,-4.585106537128924,2.8799908647803143,-1.8253165780380716,-9.492272886793103,-6.876948052676193,4.3194445769479515,3.178478838203027,-9.45808014993033,-5.560556761341012,11
-5.378504068238572,3.4378548719745687,-9.605789244912717,-7.917828360308523,5.998321707463788,-6.429106758913328,3.0549221570374936,-5.23634437906547,-8.011172144813097,-5.136556180010919,4.445338637113183,7.113929362125717,6.604397291339833,-2.056329407630903,3.3617027314129224,-5.900314091683581,-40
-4.137045394779735,7.926716370422394,-9.73996152978528,-8.28982938291064,-5.842274897079454,-9.469355922523606,-6.371291298204054,1.6608312193938435,-1.5715089881500415,7.853434221539498,6.3488712347688185,-3.1636529660424806,-4.81153133137415,-2.4061518366546615,1.8058988502961544,-4.638727183542475,28
2.4829781569826803,-1.811766956175191,1.0409436170396056,-1.2774694172936663,-4.110684809161647,8.969066139243132,5.272115883195216,-7.1977364846709495,7.369359517958255,-0.25137603500972716,7.891044537881829,5.997105118946305,-1.4957299106153314,-9.550613833597652,-4.626452812301078,0.8326842932173388,77
2.6695643965229454,-4.842246291335954,-7.212878518543517,6.698604735985981,9.688043614071042,0.5138036460537165,-6.5664142830339305,-4.553853469612621,-9.632186469050666,8.285976131209981,-7.644978342197177,1.5303295102850711,-4.51889558625588,1.0835600503158673,3.028407767037285,6.594836074144034,77
-5.871574564787936,-9.780083426830391,-7.2622873986238545,8.0003728369621,7.477801551250305,1.9482620434061655,2.010337208673068,3.3007334909251096,-6.492574427531008,8.288238918499196,-1.6245895021585373,-2.337229435010051,0.37835410565675076,-9.0606806644989,-6.674332624878412,4.760672328527409,101
-8.344026641497472,2.0630421893277635,-5.093017806373581,-2.214087719160469,-4.226125264586003,-2.8865456707010173,4.380918103684909,-4.057565687536499,1.3280928059379438,-0.4789919560180067,3.273423307252962,8.73659478649516,4.651441944205006,-5.701192428184864,-9.376337298774306,-4.754719114003498,-14
1.901558614005097,-8.971483730314993,-0.07267505597527268,1.9368569783377847,-3.315122183660783,5.418244074916439,-7.868034937324564,-8.497244365283825,4.563775124072066,-0.09017367587603076,3.7680479285547204,-1.3034532279250755,-5.071959335217864,6.382046353483993,5.988317579379585,3.893929417088536,38
-4.5570972554007465,1.804613337381742,-2.7805220611994645,-8.168358533467316,8.346271509244858,-7.263627381620772,9.004747076416049,-1.0798845408408848,-6.297341423227607,0.8380189475671624,7.458916717528165,4.644497728191224,6.131222957228996,3.1756673342143475,3.8455312903570498,6.983913031306386,44
-5.006639822816281,-0.21150072713719048,-5.5758111636079555,9.753360159932939,8.881186793732265,-9.211463772629882,4.111503450313769,8.504966348313317,-6.388493097453329,1.3589046110525889,8.309765951760838,-9.321080428284024,3.9484053449367984,-4.053019852548985,8.487923907530607,9.421164903307357,91
8.885329782268677,-0.5157156668507241,7.240853019786268,6.890987970701406,-3.6179905351348873,6.578309483013548,-9.259847305690148,1.92539756964106,-5.3998232542459395,-7.588662284454424,-8.460935967415818,3.925775517562794,-3.2025007246386767,4.4953354305752296,-8.692873184021153,-3.6941932433877938,5
0.7898258475067443,5.814463296779271,-3.6249499413586017,2.517827528740181,7.719554964723741,2.317263763646091,-5.340810504927324,-9.51198436886924,7.401977478018598,-9.574611782992257,7.49403345368399,0.5787426805442397,8.781353970257925,5.975664715473307,9.958682210666751,-2.985763690965797,-12
5.343765778622538,-1.9613817278151569,-0.40248759392182265,2.5501092643674017,7.4735422837267755,9.681669383985902,5.365468277290365,-1.6446643566533243,-1.5728599544585968,4.751646031777829,-5.224457084633953,-7.790517737372107,-2.9075568471844697,-4.255220166918365,-4.073837590880198,-5.327844979001801,24
-9.158136207272761,-9.642521305331723,9.75444779472063,-1.4445373252827522,-2.313467056806367,3.5929456538613973,-5.634922242698717,8.999223679004508,5.726900288311041,-8.21177995375481,-1.6483844843014328,7.582366151243292,8.894640445828205,-0.6519697750026054,2.2682277842141545,-6.659321078158495,271
9.823372522739533,-5.3665659723311325,8.854635482702513,2.992932979847369,2.154735897577183,0.25377022033017127,-5.386603765644827,-6.469439359889835,-5.590275818596493,-6.271234757114909,5.591689471335066,-2.997494816665398,-8.843146468732073,9.382052602816227,7.675717699268514,8.55504566390426,142
9.898156452928706,-6.522095015610255,-2.075159621946825,5.164769514081826,3.9204123610758437,-6.922081873202899,6.316662499812356,-5.511188563266787,-5.523647703547539,0.739488457868271,1.8587986968340626,1.601724156756223,-8.170263252044903,7.549217252607608,-4.687999148225879,-7.4097015743439165,135
7.774961597379544,9.113029964595068,7.2425523453090115,6.19032149449756,3.1048396127804345,1.017147412182787,-8.260264801771797,-1.8309357385860263,-2.5462296597537204,-4.804924324793475,4.468402273771698,-0.08248529842458296,-8.379075681847041,-5.596335961003773,3.6651752731919185,-8.477382810193996,27
7.024138280975375,-0.0970694597205135,-0.38826845346704,1.8481556931903516,6.493619318502983,-3.043815841956139,3.560323051181271,1.3146392799158217,-4.6594345966115736,7.57259972710316,5.948520432138562,3.1690366931685094,7.011634581884838,7.345884019196049,4.167259534300696,6.740266567273441,180
3.949429233385672,3.6028154352060078,2.372227564303685,5.054332791152824,-6.827897894138526,7.617415183978569,7.43687055490464,-9.415054339308817,6.516335011295254,-7.422602650531096,-3.297622914817162,4.870165125832155,-6.784802079033836,6.359340482381242,6.64268355915484,0.14935467521672408,-6
-9.872282565663328,-4.259237336501744,2.3385383675148432,9.62372356054847,2.636270540333367,-4.803928378716805,2.680114061992228,0.799707594317109,5.596907903022872,-7.860387223460831,5.220558050040561,0.825331573522206,9.259840077179891,-3.1625566792262783,2.652437862678962,8.64056211020035,114
-7.949805440186415,8.744569744729024,3.7577144460162675,-8.643258817896562,-3.980728661063675,4.163441772905632,-8.652987970624565,1.643409203525465,-3.0823388609408653,2.4183103553495418,-9.085159323749743,7.430736123047524,9.469779383547937,9.37755710571383,4.993036634858495,-7.398275197387361,176
5.165263918580452,-9.50826167082397,-9.557528969420055,-3.5277956170091755,-0.2271361919066841,5.4081483561558645,3.6659075321301042,-1.0819458724650328,-4.527466674366682,9.942490003154223,-1.4763739552805415,-0.97225951340649,-6.727523576166616,5.8961909749985875,3.8736445156297723,-5.584607744224792,244
-8.352379087683147,3.6099860414942615,3.090224285622705,-4.534809460035813,9.017271245008207,-6.978842164381995,-1.3533039791479613,8.872318403351976,-1.6054536614775543,2.7705189532817105,-2.0481120407441145,-4.515695953026599,9.679552959196563,-1.8133198736991396,7.881984073582689,-5.400907882178276,20
-5.737905919498334,-9.377318342309772,3.033336507517701,-2.629473125524777,7.28716499679274,-0.5358018661688568,9.363868558294435,-6.289489685937577,7.372463359112217,5.531937055834835,5.41843689288104,6.895664562337753,5.220479818859978,2.5244064326283073,-7.3751024463522485,-9.349476410174962,7
8.416956956313737,2.3330062904147617,5.930745819523526,-0.3695529697489981,-7.65383622075211,-7.496284155948992,3.711305744579427,-1.3938821020107461,-5.989505465993266,-0.16810906517126156,-8.715821258497318,1.639428038287976,-4.620131911298047,5.951182012743763,-3.7927608215285247,-0.8955970183639756,50
-9.767589201837987,-8.551062244108822,-2.150128871866304,-0.4012233056575294,2.0004109623860735,-4.166748425813935,3.8996377225308514,7.20244794378409,5.597019777866997,-9.207623493032857,-0.38986105484342204,-7.901396431636503,-5.159099682749451,9.733251865342929,-7.150089141969735,-0.02223693097287871,54
2.3631146863623815,4.049299410882078,1.192973669738283,-9.804583051616326,-3.4707738351201627,0.354232867694229,-8.242670017103332,-2.987461375816385,-9.33593782417267,-8.428430056899586,-2.061534475968079,-7.345684919138793,1.3508169652311626,3.7892993827453143,6.011733982181656,-5.996995115103799,63
-6.650348354818605,-7.908643193311995,2.728604990872734,4.129514529738023,-9.36827710348716,8.724244924873798,-8.960574326970551,0.8259267060214093,4.181210389018329,7.419382474921711,4.2817386426485555,6.034561661395838,-3.210996149143879,6.296502274930244,-8.397703072306497,7.896333121210553,96
0.9518475230747256,6.345955399249874,-0.9536343096339976,2.871553903930499,0.5280532187222633,4.6317904351066375,-8.367400359388208,-8.792958320188724,-5.057935319797071,-6.809106397736233,7.435671331844034,-5.615720252839114,9.517305116382627,-3.262084164577863,-6.357641686226014,5.793970142849583,-8
3.1741555100175223,-0.03608567093722037,1.1072710187526251,4.384035565445277,-5.4309051733740255,9.926678321134837,9.495863242935663,3.0065137269387385,-6.009150981417097,3.6045648486258273,-8.556031820416482,-9.386949955883878,-4.846342229775726,-0.7475408652136739,7.365450108167611,4.543381395326161,37
4.854130423999621,-1.490133311038493,-3.0813001490607412,-2.5792247403079465,9.752991274721158,-9.19781617175035,7.340629922448972,1.5735081714478678,-1.2276916162081903,4.50515320830273,-0.26662117150594256,7.468464761633211,8.014037280225171,-1.5655814625308917,-4.463444055298968,1.8470065718672437,71
8.24726691233382,-5.786756219886668,2.4593316712696556,2.631204401850411,4.66226044830562,-7.368646297454804,4.316499293641771,8.180650413312819,-6.406337822595161,-5.249133501522447,9.427901880832792,-6.380460945810205,7.0877018673915835,-0.1544428710393042,-5.055378511936459,7.4149980254502275,129
-1.0938948999466902,0.29634707859380427,-2.8153326120046867,1.859017028698549,-6.729522548299545,-2.1783692669647863,9.38824644670575,-4.837331345977449,3.134733290825844,-3.496198715506102,5.469462513732013,-7.3825267856330035,9.396420901570895,-0.924209172327215,-5.278990733070721,-8.530065053399747,-43
-6.604841898249186,0.3954789711203528,-3.2599364713742744,6.577667317652189,-1.3822495267638821,-5.025714548247402,2.3428997320806015,4.135544337708916,-6.659161841981003,-6.647615674233647,-9.266571461329141,4.728040301312809,3.276090552436102,-0.5073824850037223,6.883408979383944,6.113403059001065,-13
1.7070872879350425,7.365425610265174,-5.8831757992646345,-7.7616076120454425,-4.605007769660208,-8.858262878213703,0.6233905600206402,8.732113845899228,-9.213129186629807,-7.557801719799464,-0.956019434331294,8.677500350558098,-3.67687790046499,0.14469617376784782,-9.168542818992158,-7.033135980758223,0
9.732602459176938,9.302373928720911,-9.901200381311808,9.03623570846478,2.782398756310007,7.358365890400442,-0.9052028873228188,0.31192057158500575,-0.22306839486159546,3.337285150922087,-7.206974904873742,-9.400528202546441,-3.8414011681761817,4.093615254732935,-5.962930957541033,3.4686486664983462,448
9.398240922145408,-8.121985684211632,3.4520423645025247,-1.1249956139085775,7.362845087550106,-6.457004211052282,3.852519044523291,6.762305792962206,8.892284389480466,3.664960565792917,-0.05650471983145344,2.356944804024277,7.378099689574363,1.4121949327765932,-9.392258806063262,8.618973910139555,83
3.790535020631223,3.5302677155449302,-5.6864969520456565,3.177709404653143,-2.1227118869168304,3.024659540829841,-7.868139393840186,3.156906092060721,9.98827451541333,-9.03575922278888,9.543483684426345,-1.8618407855425883,7.415069006745185,5.64770968116547,1.340325219733355,4.768984185026531,28
7.570311226026959,-1.917193566979341,-3.459336768735226,3.3518677112716944,6.15691883882517,5.245702695532316,5.95627297717269,-1.2883337037413405,6.356684323500431,-7.595818892587831,0.8897819592169913,-9.884826790037568,-3.5082834019945945,-2.670769302572042,-2.076546167814892,3.9093441337972443,-5
-2.2288379745930857,-1.026127547549386,-5.24911738251345,-2.5349641674131984,-5.454607454736971,-8.536081524631127,2.0689718676275586,3.3642559711003255,2.3898069201922905,-0.7301191239885529,-2.404284396415404,7.266672991436504,0.38163570272436154,-0.41636244740537975,-9.487158683871286,-3.175043447476873,30
-2.396087624282859,-2.0235443820619903,1.6034473845466461,0.6720509345375696,2.1581018558688925,5.297665230842565,6.259714774321871,4.362461524529888,9.110473919098695,-9.635348346472767,-6.0844402863290785,-9.848742500437158,2.9494942830920596,7.960610978999739,-5.1303540684740145,8.540690895926133,62
-8.794652194208783,8.688720536110285,-2.9675462552073117,-7.97158343101567,-0.28256481627348684,-4.864468645589842,-4.302541960761543,-3.8542007014742685,6.060517956653268,0.7832255335050888,-3.7738460168799275,2.2066756662183664,4.323013484463871,-4.547519985329325,-1.7290179694929702,-7.562278133261049,27
